branca_x,branca_y,b1_tipo,b1_x,b1_y,b1_dist_branca,b1_ang_branca,b1_dist_cacapa,b1_ang_corte,b2_tipo,b2_x,b2_y,b2_dist_branca,b2_ang_branca,b2_dist_cacapa,b2_ang_corte,b3_tipo,b3_x,b3_y,b3_dist_branca,b3_ang_branca,b3_dist_cacapa,b3_ang_corte,b4_tipo,b4_x,b4_y,b4_dist_branca,b4_ang_branca,b4_dist_cacapa,b4_ang_corte,b5_tipo,b5_x,b5_y,b5_dist_branca,b5_ang_branca,b5_dist_cacapa,b5_ang_corte,b6_tipo,b6_x,b6_y,b6_dist_branca,b6_ang_branca,b6_dist_cacapa,b6_ang_corte,b7_tipo,b7_x,b7_y,b7_dist_branca,b7_ang_branca,b7_dist_cacapa,b7_ang_corte,b8_tipo,b8_x,b8_y,b8_dist_branca,b8_ang_branca,b8_dist_cacapa,b8_ang_corte,b9_tipo,b9_x,b9_y,b9_dist_branca,b9_ang_branca,b9_dist_cacapa,b9_ang_corte,b10_tipo,b10_x,b10_y,b10_dist_branca,b10_ang_branca,b10_dist_cacapa,b10_ang_corte,b11_tipo,b11_x,b11_y,b11_dist_branca,b11_ang_branca,b11_dist_cacapa,b11_ang_corte,b12_tipo,b12_x,b12_y,b12_dist_branca,b12_ang_branca,b12_dist_cacapa,b12_ang_corte,b13_tipo,b13_x,b13_y,b13_dist_branca,b13_ang_branca,b13_dist_cacapa,b13_ang_corte,b14_tipo,b14_x,b14_y,b14_dist_branca,b14_ang_branca,b14_dist_cacapa,b14_ang_corte,b15_tipo,b15_x,b15_y,b15_dist_branca,b15_ang_branca,b15_dist_cacapa,b15_ang_corte
0.59375,0.145,1.0,0.62625,0.1325,0.02960152023123137,-0.06047515030365966,0.12026013470805694,0.8277491100251276,-1.0,0.6275,0.255,0.05771698190307598,0.3248067116378428,0.14916433890176298,0.8981682081523765,-1.0,0.66625,0.135,0.065,-0.02191770127243091,0.1546487956629472,0.8894967659446644,1.0,0.935,0.2375,0.3080137983922149,0.04287962663337543,0.09706312379065492,0.40677643668096564,1.0,0.95875,0.335,0.33734255586865997,0.0810495485159702,0.13329009715654047,0.5355047215936575,2.0,0.94875,0.4625,0.3478235903443009,0.13385214675246987,0.19100392666120766,0.5871039150841,-1.0,0.92875,0.89,0.4480903926664797,0.26685577581636116,0.0555090082779363,0.0761323469524538,-1.0,0.05375,0.1825,0.48328175012098273,0.9889520119084774,0.07051595564125895,0.3702358995251522,-1.0,0.0475,0.46,0.5084842672099108,0.9106453720391829,0.1894333655932872,0.5479070383709927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31125,0.635,-1.0,0.33125,0.92,0.12870508925446578,0.45561485129779505,0.15199095367817125,0.4180644005924034,1.0,0.16125,0.925,0.18660117898877274,0.7553945662837732,0.12730377056474015,0.205368752213917,-1.0,0.055,0.5975,0.22980970388562796,-0.9767504659715645,0.16510981194344568,0.4625301562385445,1.0,0.06375,0.7775,0.2303611295336086,0.910777848293552,0.09051243008559653,0.2684696020677622,1.0,0.03875,0.6775,0.24447136846673886,0.9752278026380794,0.12744606702444763,0.43321986692881853,2.0,0.03875,0.4325,0.2600120189529707,-0.8867609231697947,0.17633065530417563,0.35644118158588045,-1.0,0.04125,0.0625,0.35195347703922464,-0.7407037034751617,0.021505813167606566,0.10431145746401815,-1.0,0.94625,0.8175,0.5737954775004767,0.0454303737525121,0.07051595564125895,0.3137575376811173,-1.0,0.9525,0.5675,0.5743452794269315,-0.01673770835657411,0.17724629756358803,0.4724223262036484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03625,0.0675,1.0,0.09875,0.475,0.19062069667273804,0.4052593623961059,0.20689671336200582,0.9841642512855172,-1.0,0.30375,0.3225,0.26504716561397146,0.14157848328009612,0.2162695077906268,0.34015777358813937,1.0,0.07375,0.6975,0.28373403038761497,0.4622834745864512,0.12685621782159517,0.16144023608052277,1.0,0.355,0.3925,0.3200097654759929,0.150070363044103,0.20413537175119847,0.43093724317257553,1.0,0.10375,0.92,0.386000323834061,0.4500082813194349,0.07701460900374682,0.47537489162122243,-1.0,0.17125,0.935,0.4063142256923821,0.40395450517616466,0.13574332396107,0.5697985409506636,-1.0,0.32125,0.9025,0.452133829745132,0.3093399857953162,0.16193362837903683,0.2585780357167678,-1.0,0.61,0.22,0.5176895788018144,0.042056180926758724,0.12712198865656563,0.8237816983573124,2.0,0.72375,0.2575,0.6207616289688016,0.0437078522632992,0.22251404450056633,0.8997005996916181,1.0,0.72375,0.5575,0.6527978247512778,0.10896788159343201,0.2691700206189389,0.6578681008835713,-1.0,0.73625,0.5225,0.658335021094883,0.10002312003285212,0.28798003403013894,0.6622135364214022,1.0,0.7825,0.6275,0.712903394577414,0.11425867814402874,0.2309031182119462,0.10846209284717921,-1.0,0.83625,0.065,0.7155426262634532,-0.0004973587924108151,0.12905909499140306,0.027112311919313046,-1.0,0.9475,0.6425,0.8546497820745056,0.09728067347565625,0.14493533040635745,0.33844170403599927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96875,0.92,1.0,0.8675,0.575,0.17890290662814845,-0.6689504514840298,0.19942417105255822,0.999397774740904,1.0,0.9175,0.2925,0.28434574025295334,-0.5515396629885261,0.1260009920595866,0.19786015280012303,1.0,0.88375,0.07,0.38765964453370694,-0.5628329581890013,0.08712777972610114,0.5136220761688436,-1.0,0.815,0.055,0.41055602540944397,-0.6087214382212223,0.14773286702694155,0.5942627593184455,1.0,0.5525,0.375,0.4449901684307194,-0.8154947209773578,0.15700318468107582,0.21881303135871166,-1.0,0.66375,0.09,0.46065171225124085,-0.7017424745486852,0.14815954238590237,0.25003297864536317,-1.0,0.59125,0.14,0.4854739951840881,-0.7448162582043419,0.0930658369112963,0.09562637069638318,-1.0,0.38875,0.77,0.5230869908533379,-0.9590663829354323,0.13084819448505966,0.8159608774179398,2.0,0.2775,0.7325,0.6239330893613514,-0.9570913879207258,0.22350894836672647,0.8924766598407933,1.0,0.27375,0.4375,0.6580131077721781,-0.8936498429783842,0.2693557127665942,0.6642176921628253,-1.0,0.26,0.4725,0.6647649960700398,-0.9026625996529277,0.2889485248275201,0.1361079858324927,-1.0,0.17,0.92,0.7144237188111828,1.0,0.13535139452550904,0.042192463158841266,1.0,0.215,0.3675,0.7180268100844146,-0.8881781818858283,0.22775260701032599,0.11052065222300148,-1.0,0.05375,0.355,0.8565191182921722,-0.9046793594173829,0.1440702953422391,0.3374862645450933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.5875,-1.0,0.05375,0.355,0.10766847263707237,-0.5835910657344362,0.1440702953422391,0.016397970862146626,-1.0,0.13125,0.895,0.14360536201688293,0.40698905341503827,0.10366412108342982,0.5025391550744985,1.0,0.07125,0.2625,0.1458638063400239,-0.5268699080318628,0.1095559217933928,0.11054288379620665,1.0,0.21875,0.3675,0.154891090770257,-0.21908278425049088,0.23033128315537166,0.5615556134786484,-1.0,0.17875,0.93,0.17462101820800383,0.34056504635726326,0.14262275414533265,0.6294474604400678,2.0,0.285,0.74,0.19144516186104052,0.1159408210824104,0.2160092590608097,0.03459002610509962,1.0,0.33,0.3725,0.23930106560565084,-0.13161494112681885,0.21267639737403865,0.11483528165656103,1.0,0.365,0.8175,0.2707397274136177,0.12404809098899529,0.13653296305288332,0.030530222256856192,1.0,0.2875,0.135,0.27158101921894323,-0.2676143245539804,0.1947562579225633,0.19761343663131,-1.0,0.3975,0.775,0.2918154382482188,0.09277357907774235,0.1234908903522847,0.1409171239976956,-1.0,0.4825,0.6275,0.3559845502265513,0.016002097515820036,0.1495200655430568,0.45061453605365487,-1.0,0.595,0.155,0.49547073576549405,-0.12765498194824132,0.09932270636667127,0.6990951588365454,1.0,0.78875,0.3825,0.636094529138555,-0.04603758081969044,0.22961380620511476,0.18641828142231362,-1.0,0.815,0.07,0.6927346172958299,-0.10842764607918419,0.14818906842274163,0.07956970770287974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085,0.585,-1.0,0.05625,0.355,0.1060247612588682,-0.5779791303773694,0.1445553527199875,0.005971342316302486,1.0,0.07625,0.27,0.14108951059522462,-0.5176657228881346,0.11450436672895929,0.12713796643567518,-1.0,0.13,0.89,0.1422146265332789,0.40866455821288794,0.10324727599312246,0.4932791961208336,1.0,0.2225,0.3675,0.15680003188775185,-0.2130044040770178,0.2329297104278456,0.5705486069738908,-1.0,0.17625,0.925,0.17257244855422318,0.3431925914107734,0.14062805552236013,0.6213046568411879,2.0,0.2875,0.7325,0.19275956526201235,0.11117499376725412,0.2155835105011513,0.045268791147527236,-1.0,0.29875,0.6625,0.19430002573340027,0.05708532313821186,0.22383587737447275,0.14552153458429853,1.0,0.28125,0.28,0.22229766080640614,-0.21027616566495796,0.22316193671860798,0.05056553071418244,1.0,0.335,0.3725,0.24296347462118664,-0.12791940004737798,0.20950238662125067,0.12328176363296842,-1.0,0.39875,0.7675,0.2922541702012137,0.0900909282726807,0.12494998999599799,0.15185231455546694,1.0,0.34375,0.13,0.30816594555531274,-0.22957116122309576,0.14543469324751918,0.14031338047200317,-1.0,0.6,0.1575,0.49872963617575405,-0.12522679282669602,0.1037364448976347,0.7056941196541741,-1.0,0.8175,0.075,0.6937326574408906,-0.10663430928108633,0.14618481453283716,0.07248638894971599,1.0,0.88375,0.7075,0.7165211092494065,0.024361064829998898,0.14199471821162926,0.26829984521093836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8275,0.8775,-1.0,0.88625,0.89,0.0528441103624614,0.03373586892893167,0.08950558641783204,0.07999901729185675,1.0,0.93375,0.93,0.09789024466207039,0.07709738779560003,0.04348850422812907,0.022731166316383444,2.0,0.65625,0.8025,0.15680003188775185,-0.9313802269442768,0.15650079872000655,0.21722035173862025,1.0,0.65625,0.5725,0.20510058507961404,-0.7684143656702417,0.22262636860893187,0.5155606541424549,1.0,0.64,0.5275,0.22940139493908923,-0.760971855616011,0.23041538577100273,0.5561449608282673,-1.0,0.885,0.225,0.2963043199145095,-0.4444696881445131,0.11859595271340419,0.19871356848301308,1.0,0.89625,0.1025,0.35200319600821806,-0.44410727891487245,0.07995311125903733,0.33042799267363787,-1.0,0.66375,0.145,0.358834920262786,-0.6338298313642373,0.15380588415272023,0.2674123594948827,-1.0,0.61375,0.1775,0.36681228169187574,-0.674516714078297,0.11888019178988567,0.15243561377617518,-1.0,0.1775,0.9275,0.5818075283115542,0.9877633435457456,0.14162009038268547,0.020489045857990593,-1.0,0.10875,0.4,0.6774086654302556,-0.8979158825466476,0.17950278549370757,0.25210556067996176,1.0,0.0225,0.58,0.7322030114660824,-0.9418379207904921,0.16995587662684689,0.5539740329146703,-1.0,0.09375,0.125,0.7375381346072893,-0.8491794442429752,0.07613310712167211,0.015588378508539088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55125,0.1975,-1.0,0.5725,0.22,0.021505813167606566,0.15498483906082017,0.10336827366266692,0.8708369187294498,-1.0,0.49625,0.22,0.05021205034650547,0.9357770511432347,0.08056829401197471,0.5774781934700366,-1.0,0.39625,0.315,0.14826075003182737,0.8846759762691866,0.15406573272470422,0.8210807622823758,1.0,0.345,0.1825,0.1845975351948124,-0.988430192890384,0.1525819451966713,0.8512792277248696,1.0,0.185,0.585,0.37059749054735924,0.8451150071988235,0.22339427029357758,0.11540513375608087,1.0,0.11875,0.3075,0.38995512562344914,0.9597373950361796,0.1487027235796305,0.3378231025814017,2.0,0.89375,0.765,0.39781434111907027,0.22022573486759928,0.11643131022195019,0.049238329825647714,-1.0,0.885,0.865,0.4221640676324786,0.25,0.095,0.10241638234956671,-1.0,0.06125,0.145,0.43889776713945583,-0.9829639694381895,0.05971808771218315,0.2709793772861392,-1.0,0.16125,0.9475,0.48392148123430107,0.7562405706337524,0.1264614565786746,0.22968410220850008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4875,0.6825,-1.0,0.535,0.4575,0.10922453936730518,-0.37283026857639817,0.18931785441420998,0.18004722676220614,-1.0,0.5075,0.2175,0.20872230355187246,-0.4726857444110555,0.07966335418497014,0.05414992202388874,-1.0,0.33,0.28,0.22857438614157974,-0.7113724585101449,0.1861182419861095,0.5157191642424077,1.0,0.6325,0.1325,0.2780647406630334,-0.3455474512225882,0.1255239021063319,0.5475532250106097,1.0,0.805,0.5825,0.2874804341168282,-0.04971921157893823,0.230220003474937,0.3117458179870133,-1.0,0.8375,0.9575,0.3363406011768427,0.11915409070614084,0.1274607782810069,0.1163619703354684,-1.0,0.11875,0.86,0.33923811696211265,0.9248196853809167,0.09900126261821109,0.07401091505046453,2.0,0.1025,0.7675,0.3464462440264001,0.9650035905214974,0.11338540470448567,0.23944084249369477,1.0,0.9525,0.445,0.42925662487607574,-0.07958775792690466,0.1827840255602223,0.377447808189635,-1.0,0.87625,0.055,0.44682490978010614,-0.21614497636892122,0.09303897032964198,0.19317457984816327,1.0,0.935,0.1575,0.4640366364846638,-0.168864180851166,0.06619101147436864,0.12307705119474102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9475,0.115,-1.0,0.9475,0.3725,0.11515750084123917,0.5,0.1515132007450176,0.9385489863244901,-1.0,0.93375,0.45,0.15032049095183264,0.5260714583643881,0.18796608736684392,0.9554401685684268,1.0,0.91375,0.8425,0.3267453136618795,0.5294495917584761,0.07919911615668448,0.29852531599431237,-1.0,0.86625,0.855,0.33882333154610234,0.5688070053327181,0.11205467415507485,0.4311673355058741,-1.0,0.6125,0.5625,0.3603210374096966,0.8125590254802206,0.20427004185636227,0.14860625571860772,2.0,0.51625,0.2,0.387590312056429,0.9687312989696378,0.07301540933255117,0.4674798601706505,-1.0,0.50875,0.7,0.4716420782754651,0.8128329581890013,0.11653862020806666,0.29144052027838596,1.0,0.26375,0.8275,0.6895958961594827,0.8471078626760052,0.21945956347354745,0.7600815680886619,1.0,0.075,0.0825,0.7805230617989453,-0.9940722777116792,0.05273755777432247,0.11143182852319293,-1.0,0.16375,0.94,0.792171856354415,0.8457858855496666,0.12888463833987354,0.1321064341576767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.95625,0.095,-1.0,0.725,0.505,0.2764077603830978,0.7691302511386633,0.2861904959987316,0.020888851401291146,-1.0,0.76625,0.675,0.31009675909302886,0.6846206170443297,0.22977434582650869,0.497453575233331,1.0,0.88375,0.86,0.348209706929603,0.5596259142036433,0.09701159724486554,0.40712037103179755,-1.0,0.85625,0.8575,0.3525354592094248,0.5816517737750662,0.11980191985106081,0.4566713765515519,2.0,0.45125,0.1075,0.4517203227662001,0.9960607223304205,0.053033008588991064,0.8111884247182797,-1.0,0.52375,0.6275,0.4542645154532764,0.8243514415508866,0.15020818885799803,0.27918420625002005,1.0,0.2375,0.0375,0.6433836336121708,-0.9872743886520082,0.19454112675730034,0.014554958369362147,-1.0,0.16,0.95,0.8083416666237118,0.8431612162182369,0.12529964086141668,0.14547540328794517,-1.0,0.10375,0.7875,0.8229922539125141,0.8771947705493071,0.10752906583803284,0.1318754608867537,1.0,0.02875,0.425,0.8426060764081873,0.9439597144974251,0.17235501153143185,0.5415816065997983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8675,0.0575,-1.0,0.9775,0.135,0.10431323022512533,0.10781094863333987,0.042544094772365294,0.5910732402767658,2.0,0.80625,0.3525,0.14285044627161653,0.6252826415648165,0.20900358848593964,0.858418368647841,1.0,0.67625,0.4675,0.2507613407206143,0.7389589766566588,0.24779527840538043,0.5415539375496048,-1.0,0.69625,0.7025,0.3265979944825136,0.655381380803233,0.20993451359888396,0.15980242006572387,1.0,0.785,0.895,0.3817410771714252,0.561918802499568,0.17681911661356078,0.5093503457883146,-1.0,0.4275,0.245,0.402381970272029,0.9331775355282541,0.11229425630903836,0.7627803614084036,-1.0,0.2925,0.4925,0.5498590728541268,0.8848907273021396,0.2745837759227591,0.8513580404097241,1.0,0.21625,0.365,0.5985085630130951,0.9262032237145222,0.22789526103014957,0.29393912421700896,-1.0,0.24,0.5375,0.6009034864268971,0.8837202277152296,0.2728025842986096,0.12726265230688102,-1.0,0.045,0.35,0.7472056276554667,0.9439862571737052,0.14042791745233568,0.5051118147945074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7075,0.0675,-1.0,0.53125,0.0875,0.1578963267463813,0.9819592067204284,0.03510697936308392,0.22490098206609777,-1.0,0.95125,0.2575,0.23398985020722587,0.1182946156561785,0.1006106356206937,0.5360258543281652,2.0,0.95375,0.49,0.29019390069400147,0.22569576510580308,0.2026110806446676,0.6887267370724331,1.0,0.3425,0.0725,0.32647358239220525,0.9978198293925508,0.14162009038268547,0.9694544682952042,-1.0,0.355,0.4275,0.3540127116361784,0.8497189055161882,0.21645149572132782,0.8547850267728734,-1.0,0.36375,0.5025,0.36383547105800446,0.820429705492162,0.23814386408219718,0.4914254260466732,1.0,0.56875,0.85,0.3712983975187612,0.6084786947121367,0.07874801584801994,0.17674459276514057,-1.0,0.38375,0.61,0.37777308003615084,0.7780136170509495,0.18791287874970147,0.4646553955001328,1.0,0.22,0.365,0.4558796442044764,0.9057309661689407,0.2304886114323222,0.31145713875455655,-1.0,0.04125,0.33,0.6073652113843861,0.9380863457855141,0.13107726728918329,0.5155945184431153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.125,-1.0,0.58375,0.0875,0.017677669529663688,-0.6024163823495667,0.07786205751198719,0.30962591420364327,-1.0,0.39125,0.3975,0.2155284203997236,0.8087111900500518,0.1871429934568751,0.8652664779930175,-1.0,0.43625,0.51,0.2203548274942031,0.7145244860412941,0.20916799468369918,0.30240889686073935,2.0,0.825,0.5925,0.29646458473146503,0.24915117564886752,0.2150145343924452,0.027799469325030027,-1.0,0.9425,0.305,0.32539975414864714,0.07957066654557529,0.12316655390161729,0.4917789223570446,1.0,0.225,0.375,0.3450797009387831,0.8949745786521575,0.23678048906107108,0.3230884023629105,1.0,0.37875,0.79,0.3523439370842075,0.6801631132407167,0.13244338413072962,0.48554286974334915,1.0,0.0975,0.2925,0.4468291060349583,0.9463840443594459,0.1325,0.37837063885679695,-1.0,0.07375,0.5025,0.4916426547808886,0.8884261481787882,0.21017254815983938,0.3149646612193362,-1.0,0.04625,0.34,0.49575825762159526,0.9378709546091065,0.13620297353582264,0.5069832370206063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7175,0.2225,1.0,0.66125,0.1575,0.05810550748423079,-0.8332312920688384,0.1535008143300875,0.05555337241013964,-1.0,0.69625,0.0725,0.06972266489456638,-0.5878844108194453,0.17613205273316948,0.38581870956624653,1.0,0.86875,0.41,0.15916186729238885,0.17662261965122722,0.1930835311464963,0.5042856529267589,2.0,0.765,0.62,0.1827737672643424,0.42532663979389657,0.24515301344262527,0.21236363918779308,-1.0,0.9375,0.3025,0.2,0.05724914704870018,0.12339469194418373,0.45756888544226315,-1.0,0.945,0.1775,0.20447493733951844,-0.03137915207630702,0.06900181157042183,0.3187306772668993,-1.0,0.9375,0.65,0.27435606426685744,0.24541371960865507,0.14375326083258075,0.1694013648743808,-1.0,0.51,0.85,0.336446503920014,0.685993554459421,0.05,0.12874440741072093,-1.0,0.3075,0.1,0.3707846409979788,-0.9527966951153505,0.17425555945220228,0.9035858130951929,1.0,0.2375,0.725,0.48458358412145985,0.8465041851696351,0.2211108319372889,0.004166646759123724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.90625,0.4775,1.0,0.97,0.7325,0.1275,0.35241638234956674,0.10213349107907749,0.11967208843632465,1.0,0.72875,0.9375,0.2598557292037256,0.709215412159088,0.20484750425621495,0.27514260626196085,1.0,0.595,0.765,0.30664719141058505,0.8622792734175402,0.12175795661885921,0.11641293565581073,-1.0,0.51875,0.065,0.39262736786933233,-0.8443083303773875,0.020155644370746375,0.031475372188386246,1.0,0.49375,0.8875,0.4120012135904456,0.8531889776435174,0.0329013677527242,0.40753568337578017,-1.0,0.425,0.1575,0.4536091379150116,-0.897831715718809,0.08521296849658508,0.6863162608633046,1.0,0.4025,0.14,0.4751762830781856,-0.8971099425742041,0.09800510190801294,0.7462783775865196,2.0,0.35625,0.445,0.4921496215583225,-0.9905981248283185,0.22211764900610667,0.6870983955074055,-1.0,0.38,0.145,0.4936218188046392,-0.9025995473438506,0.11715374513859982,0.7713252266179792,-1.0,0.285,0.825,0.5769857017292543,0.9131936628508238,0.20155644370746373,0.816361091641558,-1.0,0.12,0.4125,0.7038439102528344,-0.9868500026670437,0.18908000951977974,0.3300060123411349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.905,0.485,-1.0,0.81,0.21,0.14948244044034067,-0.692449708399535,0.16999999999999998,0.5448660907491015,-1.0,0.7725,0.26,0.15546703830716016,-0.7759269909524389,0.21005951537600004,0.6207659981264338,1.0,0.73625,0.225,0.1905288692035934,-0.7910578289404873,0.22692785197062085,0.09015299490089135,1.0,0.9575,0.9475,0.21209962281908942,0.4289395599935659,0.020886598574205426,0.34269449890048675,1.0,0.72625,0.945,0.26054030398385586,0.7102967753610173,0.20247530713645057,0.2791553781353224,-1.0,0.5675,0.54,0.3028696089078599,0.9741208105018022,0.19729419656948857,0.37512698319889787,1.0,0.62375,0.94,0.3235525459643302,0.7835054958091787,0.11104616157256404,0.19082826262604127,1.0,0.57875,0.815,0.32700344034887463,0.8509562554982527,0.09574053478020687,0.08781043332349832,-1.0,0.51,0.9525,0.41052557776586834,0.829911861655958,0.009552486587271399,0.055887887124133874,2.0,0.27625,0.6425,0.5667649424585116,0.9603386923356831,0.24538235470383765,0.763918723669617,-1.0,0.11625,0.4075,0.706330305168906,-0.9843745180004547,0.18553301592978,0.3307857659796844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29875,0.5525,-1.0,0.38375,0.5525,0.07602631123499286,0.0,0.20981539505002963,0.33496104269992105,-1.0,0.3625,0.7425,0.10232912586355852,0.3118683857287874,0.15680003188775185,0.09886398165176967,-1.0,0.18375,0.1975,0.18916923639957953,-0.6829927252386417,0.1625192296314501,0.1743203459808258,1.0,0.545,0.5925,0.22097794007547453,0.025795958795104705,0.16920771259017717,0.5506528473815132,-1.0,0.15375,0.1,0.24035650604882738,-0.681417553087564,0.12260199835239227,0.24834826731304804,-1.0,0.505,0.9725,0.26327029836272836,0.2528675790542491,0.007158910531638176,0.9676442915769718,1.0,0.0225,0.955,0.30570001635590405,0.7995911551485518,0.0031622776601683794,0.04959115514855184,1.0,0.645,0.22,0.3435440292014984,-0.14248738828786095,0.15264337522473748,0.6806934640639551,2.0,0.7175,0.66,0.37761422113050774,0.04063549119834654,0.23631546711969575,0.767185127204376,1.0,0.9475,0.8425,0.5945765299774286,0.06999401579921925,0.06005206074732157,0.26916712193707637,1.0,0.97625,0.6725,0.6083461185871083,0.02811645246181842,0.12861765042170534,0.4635816942533675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14625,0.4775,-1.0,0.1725,0.7775,0.13620297353582264,0.44485419162971274,0.15895360958468355,0.38350890706103863,-1.0,0.2875,0.6875,0.15742061491431164,0.2034763387355609,0.22577920630562948,0.021992797972716697,1.0,0.30875,0.1325,0.21196697856034086,-0.2594989669118974,0.17599005653729416,0.18397209838925863,1.0,0.49625,0.05,0.36681228169187574,-0.17451671407829708,0.005590169943749474,0.12065052122256954,1.0,0.505,0.9075,0.37408722244952447,0.17185771746562972,0.02390083680543424,0.38805504846527356,1.0,0.70375,0.68,0.5068000098658247,0.057186339258239884,0.22111365855595624,0.7511825373412556,2.0,0.66625,0.9375,0.5085666131393213,0.13255652884079078,0.1490385856078888,0.8459364920926222,-1.0,0.8,0.2075,0.5970688821233275,-0.06482017734534232,0.17757040857079762,0.07379933512241775,1.0,0.8575,0.2325,0.6455278847578934,-0.05429050364594477,0.13934220466176067,0.15769408850610556,-1.0,0.8475,0.0925,0.6504200565788235,-0.08527853606902455,0.12081494112898454,0.023023272139010266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
